ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDk=,2025-09-07T12:58:15+00:00,LBAND,1023.5648741682243,10.390289932741739,4.896573678442821e-05,59000.0,6.1688,0.147,1535.93273925781,1.889,-1.32595,0.06,0.10605314960629922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4Nzg=,2025-09-06T22:46:53+00:00,LBAND,1023.5648741682242,10.390056868637156,7.943154819735602e-05,59000.0,8.6917,0.155,2063.97119140625,2.385,-1.0921,0.08,0.10569943405511811
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzQ=,2025-09-12T12:07:02+00:00,LBAND,1023.5648741682243,10.390161070611244,1.740372973709412e-05,59000.0,1.4513,0.054,1869.822265625,2.107,-0.942481,0.05,0.09679502952755906
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODg=,2025-09-05T22:19:55+00:00,LBAND,1023.4874903925233,10.389998287675015,5.077170500220675e-05,59000.0,8.9472,0.185,1421.12023925781,1.46,-1.18403,0.06,0.0859144315944882
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4OTI=,2025-09-06T12:31:54+00:00,LBAND,1022.5395391401868,10.390212784453427,9.095650355629326e-05,59000.0,26.0889,0.265,1663.93737792969,1.857,-0.984708,0.07,0.1147576279527559
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTg=,2025-09-12T22:33:58+00:00,LBAND,1023.4874903925232,10.39011558336218,1.004573698875394e-05,59000.0,0.4234,0.036,1405.58129882812,1.68,-1.09683,0.06,0.1103515625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NjI=,2025-09-12T23:42:22+00:00,LBAND,1023.4874903925232,10.39016855784566,1.798486099229632e-05,59000.0,3.6332,0.059,2739.34399414062,3.02,-1.12519,0.04,0.09042046013779527
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5Mzg=,2025-09-12T13:15:26+00:00,LBAND,1023.5648741682242,10.390209780621769,2.157929561684225e-05,59000.0,1.5671,0.078,1296.89294433594,1.472,-1.82726,0.05,0.0971564345472441
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY4ODQ=,2025-09-05T20:20:13+00:00,LBAND,1023.5648741682243,10.390124988626287,2.408812391304536e-05,59000.0,4.719,0.083,1802.96350097656,2.067,-1.33738,0.04,0.10830616387795275
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5NTY=,2025-09-12T21:59:46+00:00,LBAND,1023.4874903925233,10.39015551264473,2.775155104750386e-05,59000.0,2.2784,0.108,1023.40838623047,1.213,-0.999867,0.06,0.08873646653543307
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MzM=,2025-09-08T00:04:35+00:00,LBAND,1022.5395391401868,10.390096251975836,5.826180856066715e-05,59000.0,6.1572,0.234,913.02099609375,1.034,-0.961317,0.08,0.08185439222440945
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODY5MDA=,2025-09-06T23:55:17+00:00,LBAND,1023.4874903925233,10.390391066157516,9.481638461720077e-05,59000.0,33.6727,0.359,1344.70239257812,1.462,-1.02163,0.06,0.09218134842519685
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxNDE=,2025-09-14T20:23:28+00:00,LBAND,1023.5648741682242,10.390131669676359,1.151355193040521e-05,59000.0,13.4322,0.044,9792.763671875,10.713,-1.25222,0.02,0.1092742435515873
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxNDQ=,2025-09-15T16:40:39+00:00,LBAND,1023.5648741682243,10.390149506755586,8.33705489670901e-06,59000.0,1.4462,0.033,3220.93481445312,3.808,-1.82067,0.03,0.11990188238188976
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxNDI=,2025-09-15T16:06:25+00:00,LBAND,1023.5648741682242,10.390148581290491,1.240559212145199e-05,59000.0,5.3773,0.054,3923.96166992188,4.583,-1.95073,0.03,0.1480222687007874
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxNDM=,2025-09-15T16:23:32+00:00,LBAND,1023.5648741682242,10.390120218305341,1.179084783153021e-05,59000.0,3.7667,0.049,3659.62182617188,4.45,-1.80002,0.03,0.2233252337598425
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxNDA=,2025-09-14T20:06:20+00:00,LBAND,1023.5648741682243,10.390137613355988,1.344103634246446e-05,59000.0,17.0779,0.051,9664.1953125,9.856,-1.26465,0.02,0.0853992372047244
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxMzg=,2025-09-14T19:49:13+00:00,LBAND,1022.5395391401868,10.390133464387809,1.095437039968343e-05,59000.0,10.9425,0.044,8348.8388671875,8.799,-1.29533,0.02,0.1046781994047619
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcxMzk=,2025-09-15T16:57:46+00:00,LBAND,1023.5648741682243,10.390149024980289,1.48512858459081e-05,59000.0,2.8415,0.062,2357.48291015625,2.953,-1.68312,0.04,0.13834891732283464
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTQ=,2025-09-28T18:11:25+00:00,LBAND,1022.4621553644859,10.39014972367288,1.400844933261012e-05,59000.0,10.0493,0.046,6721.6806640625,7.906,-2.16384,0.03,0.10324649360236221
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDI=,2025-09-16T21:30:56+00:00,LBAND,255.49220844859806,10.390075803911635,1.963253970756374e-05,59000.0,1.7421,0.092,1203.29553222656,2.997,-1.201,0.04,0.09143880208333334
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDY=,2025-09-17T16:04:33+00:00,LBAND,1023.5648741682243,10.390153297429965,1.126886893708756e-05,59000.0,5.7488,0.039,5869.39697265625,6.436,-1.99519,0.03,0.137818343996063
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDk=,2025-09-17T16:55:56+00:00,LBAND,1023.4874903925232,10.390127282402364,1.105005420863675e-05,59000.0,3.5161,0.039,4111.56396484375,5.131,-1.90321,0.03,0.12127829724409449
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDk=,2025-09-27T16:02:35+00:00,LBAND,1023.5648741682242,10.390184419606864,1.07399563416447e-05,59000.0,3.1059,0.031,6106.99609375,6.717,-3.15766,0.03,0.1268531619094488
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDI=,2025-09-19T23:07:50+00:00,LBAND,1023.4874903925233,10.39013333017798,1.77427143245195e-05,59000.0,5.868,0.06,3611.642578125,3.75,-1.30039,0.04,0.0795167937992126
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDU=,2025-09-16T22:11:49+00:00,LBAND,1023.4874903925232,10.390112932101598,1.032955352850217e-05,59000.0,1.9465,0.052,2530.72875976562,2.823,-1.14774,0.03,0.12688391978346455
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTA=,2025-09-27T16:19:43+00:00,LBAND,1023.5648741682243,10.390202301592954,9.36580248961449e-06,59000.0,2.55,0.028,5043.47509765625,6.404,-3.15307,0.03,0.12140132874015748
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDE=,2025-09-19T22:50:43+00:00,LBAND,1022.5395391401869,10.390136190307768,1.98438565725712e-05,59000.0,7.8312,0.068,3334.82763671875,4.008,-1.36345,0.04,0.0844226747047244
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTM=,2025-09-28T17:54:17+00:00,LBAND,1023.4874903925232,10.39014272372438,1.814337835335729e-05,59000.0,11.0341,0.064,5518.43701171875,5.884,-2.25976,0.03,0.10617618110236221
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMzY=,2025-09-18T17:09:42+00:00,LBAND,1023.4874903925232,10.390121641208111,9.60983165650144e-06,59000.0,1.5846,0.041,2599.90234375,3.143,-1.84158,0.03,0.1152574434055118
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTI=,2025-09-27T16:53:58+00:00,LBAND,1022.5395391401868,10.390191865704178,1.047473153495591e-05,59000.0,4.888,0.034,6149.40234375,6.457,-3.00615,0.03,0.1104361466535433
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTU=,2025-09-28T18:28:32+00:00,LBAND,1022.5395391401869,10.390168359439707,1.531195567821828e-05,59000.0,17.1378,0.041,8712.1748046875,10.234,-2.07067,0.03,0.11566065228174603
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDM=,2025-09-19T23:24:58+00:00,LBAND,1023.5648741682242,10.390142919694448,1.466197212719322e-05,59000.0,3.2135,0.051,3341.185546875,3.387,-1.39425,0.04,0.09278881643700787
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDg=,2025-09-17T16:38:49+00:00,LBAND,1022.5395391401868,10.39014702625863,1.031871144730269e-05,59000.0,4.5807,0.037,5335.46923828125,6.901,-1.90833,0.03,0.17442491319444445
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTE=,2025-09-27T16:36:51+00:00,LBAND,1022.5395391401869,10.390187618872165,9.28135163260858e-06,59000.0,3.0665,0.028,5042.12646484375,6.273,-3.07145,0.03,0.1172720841535433
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDA=,2025-09-19T22:33:35+00:00,LBAND,1023.5648741682242,10.390128119130104,2.168479564371597e-05,59000.0,9.9224,0.076,3527.13134765625,3.964,-1.39996,0.03,0.08629890501968504
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMzk=,2025-09-18T18:01:06+00:00,LBAND,1023.4874903925232,10.3901075740788,1.761203555029209e-05,59000.0,4.5835,0.072,2623.18896484375,3.119,-1.66579,0.04,0.10506889763779527
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDQ=,2025-09-16T21:54:41+00:00,LBAND,1023.5648741682242,10.390103135545994,1.235984196136139e-05,59000.0,3.0089,0.06,2498.76196289062,2.98,-1.19643,0.03,0.1078371062992126
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDc=,2025-09-17T16:21:41+00:00,LBAND,1023.4874903925233,10.390150795043159,1.169615903831445e-05,59000.0,6.7256,0.039,6011.3671875,7.209,-1.98722,0.03,0.13428118848425197
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMzg=,2025-09-18T17:43:58+00:00,LBAND,1023.5648741682242,10.390097274387355,1.502819860914203e-05,59000.0,3.943,0.062,3065.662109375,3.243,-1.69432,0.03,0.10940575787401575
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMDM=,2025-09-16T21:37:35+00:00,LBAND,1022.462155364486,10.39009707218338,1.137399970917404e-05,59000.0,2.591,0.053,2712.98706054688,3.045,-1.21877,0.03,0.10335414616141732
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNTY=,2025-09-28T18:45:38+00:00,LBAND,1023.5648741682242,10.390173979577147,1.456864145441183e-05,59000.0,19.5272,0.032,11328.01953125,13.935,-2.07629,0.03,0.10565329724409449
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMTQ=,2025-09-17T21:25:20+00:00,LBAND,511.54544927102796,10.390115187936495,2.712529687409045e-05,59000.0,1.9895,0.068,1834.50561523438,2.783,-1.08132,0.06,0.10148374495967742
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDc=,2025-09-25T15:55:30+00:00,LBAND,1023.5648741682243,10.390153966862712,2.151175354411534e-05,59000.0,5.5379,0.053,3259.20776367188,3.829,-3.34601,0.04,0.12474624753937008
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDQ=,2025-09-25T15:04:10+00:00,LBAND,1022.5395391401868,10.390175303093857,1.592003487502983e-05,59000.0,2.3907,0.049,2577.779296875,2.899,-3.25861,0.04,0.12355437992125984
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyMzc=,2025-09-18T17:26:50+00:00,LBAND,1023.4874903925233,10.390115614465344,1.338103576581443e-05,59000.0,3.4264,0.057,2715.73388671875,3.408,-1.75061,0.03,0.11519592765748031
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODcyNDU=,2025-09-25T15:21:16+00:00,LBAND,1023.5648741682243,10.39015941831577,1.549543074727342e-05,59000.0,1.9359,0.035,2497.31420898438,3.208,-3.33637,0.04,0.10738342765748031
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzY=,2025-09-21T19:28:59+00:00,LBAND,1023.5648741682242,10.390265811810963,1.215149298660416e-05,59000.0,0.6424,0.052,1349.77319335938,1.785,-1.62463,0.05,0.10242372047244094
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzM=,2025-10-01T23:00:21+00:00,LBAND,1023.4874903925232,10.390191502982685,2.474715024591295e-05,59000.0,1.5499,0.139,649.426818847656,0.907,-1.05,0.06,0.09571081446850394
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjQ=,2025-10-01T20:13:00+00:00,LBAND,1023.5648741682243,10.390222925677435,3.125297360239985e-05,59000.0,1.0606,0.097,843.89453125,1.129,-1.11995,0.1,0.11994801919291338
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjA=,2025-10-01T19:04:32+00:00,LBAND,1023.4874903925232,10.390178515367392,2.007096573238884e-05,59000.0,0.9339,0.086,833.093627929688,1.152,-1.27101,0.06,0.11069258432539683
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjU=,2025-10-01T20:30:07+00:00,LBAND,1023.5648741682242,10.390175355641468,2.925257083499695e-05,59000.0,1.3451,0.106,944.578796386719,1.172,-0.961176,0.08,0.11468073326771654
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTI=,2025-09-07T18:38:57+00:00,LBAND,1023.4874903925232,10.390167875661824,3.92527749430189e-05,59000.0,6.9366,0.143,2726.11206054688,3.184,-1.38237,0.05,0.10589167076771654
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Mzc=,2025-09-21T20:03:13+00:00,LBAND,1023.5648741682243,10.390246366136235,2.314681062440362e-05,59000.0,1.9791,0.111,1001.51275634766,1.409,-1.47126,0.05,0.09754859744094488
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Njg=,2025-09-21T16:26:16+00:00,LBAND,1023.5648741682243,10.39024140531763,4.632837824573169e-05,59000.0,0.7087,0.177,382.620666503906,0.495,-2.39191,0.13,0.12861173115079366
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDU=,2025-09-21T21:45:55+00:00,LBAND,1023.5648741682243,10.390172543927125,3.375691218780358e-05,59000.0,1.279,0.128,709.894897460938,0.95,-1.37328,0.08,0.10279281496062992
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTM=,2025-09-07T18:21:51+00:00,LBAND,1023.5648741682242,10.390161547945867,4.51016334853064e-05,59000.0,9.686,0.164,3384.3515625,3.712,-1.30128,0.05,0.10949803149606299
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDk=,2025-09-07T18:04:45+00:00,LBAND,1023.4874903925233,10.390145518194315,4.409074196989915e-05,59000.0,10.1397,0.161,3679.23559570312,4.089,-1.29418,0.04,0.1119509719488189
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTU=,2025-09-07T18:56:04+00:00,LBAND,1022.4621553644859,10.390206301606128,5.437021898400697e-05,59000.0,14.1465,0.206,2462.33081054688,2.669,-1.21835,0.05,0.11005936269685039
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Nzg=,2025-09-21T17:34:45+00:00,LBAND,1023.4874903925233,10.390222976908284,3.018237430843207e-05,59000.0,0.7862,0.145,499.031707763672,0.655,-2.33107,0.09,0.10963644192913385
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTQ=,2025-09-21T22:20:10+00:00,LBAND,1022.5395391401868,10.390241053404289,3.217423987502287e-05,59000.0,0.9365,0.103,761.131103515625,0.915,-1.30776,0.09,0.09563391978346457
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1ODI=,2025-09-21T18:08:59+00:00,LBAND,1023.5648741682242,10.390207927219047,3.100628845704094e-05,59000.0,1.1886,0.111,867.508728027344,1.04,-1.96329,0.08,0.12153973917322834
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjY=,2025-10-01T20:47:14+00:00,LBAND,1023.5648741682242,10.390168786741866,2.735288667409977e-05,59000.0,1.207,0.115,788.885070800781,0.99,-1.08558,0.08,0.11824095718503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzQ=,2025-09-07T16:22:09+00:00,LBAND,1023.5648741682242,10.389642896031424,0.0002187177331399733,59000.0,292.2138,0.711,4617.98876953125,5.016,-2.0077,0.04,0.17466627706692914
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzI=,2025-10-01T22:43:14+00:00,LBAND,1023.4874903925232,10.390196165869952,2.975265510795846e-05,59000.0,1.1338,0.147,513.942443847656,0.759,-1.19291,0.08,0.1070066437007874
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NzE=,2025-09-21T16:43:23+00:00,LBAND,1023.5648741682242,10.39021472793711,6.265514460246992e-05,59000.0,1.112,0.248,322.146301269531,0.515,-2.57757,0.14,0.12264702263779527
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDI=,2025-09-07T17:13:28+00:00,LBAND,1022.5395391401869,10.390048837820663,4.714629396590905e-05,59000.0,13.7574,0.175,3621.25805664062,4.479,-1.52596,0.04,0.14850725446428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1ODA=,2025-09-21T17:51:52+00:00,LBAND,1023.5648741682242,10.390186760725106,3.680064600140103e-05,59000.0,1.4035,0.16,639.949645996094,0.845,-2.28984,0.08,0.1072048611111111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NjI=,2025-09-07T19:47:22+00:00,LBAND,1022.5395391401869,10.390178790240295,6.043347353663736e-05,59000.0,21.9175,0.299,1478.09716796875,1.635,-1.14001,0.04,0.1142808809055118
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1ODg=,2025-09-21T19:00:20+00:00,LBAND,1023.5648741682243,10.39022619468164,2.277336926781423e-05,59000.0,2.4065,0.092,1479.68237304688,1.831,-1.68832,0.05,0.11646468996062992
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTY=,2025-09-21T22:54:23+00:00,LBAND,1023.4874903925233,10.39024417368928,3.501392202195301e-05,59000.0,2.3371,0.15,932.158264160156,1.117,-1.13574,0.07,0.08769069881889764
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzU=,2025-09-21T19:46:06+00:00,LBAND,1023.5648741682242,10.390240646022997,1.833496228191471e-05,59000.0,1.3161,0.085,1091.09143066406,1.565,-1.56168,0.05,0.09997846948818898
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Mzk=,2025-09-21T20:20:20+00:00,LBAND,1023.5648741682243,10.390200972471824,1.954980855404109e-05,59000.0,1.2006,0.096,1005.36212158203,1.284,-1.55581,0.05,0.1025159940944882
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NjM=,2025-09-21T15:34:55+00:00,LBAND,1023.5648741682242,10.390180854708118,3.118985900400815e-05,59000.0,1.1112,0.14,527.4140625,0.844,-2.60534,0.08,0.2161970964566929
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTA=,2025-09-21T22:03:03+00:00,LBAND,1022.5395391401868,10.390173067310657,5.110935970561247e-05,59000.0,2.0778,0.164,642.443969726562,0.927,-1.11219,0.09,0.1277451402559055
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NzQ=,2025-09-21T17:00:30+00:00,LBAND,1023.5648741682242,10.390284802770553,6.525098925526684e-05,59000.0,1.6266,0.301,330.366149902344,0.563,-2.24819,0.11,0.1279912032480315
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MTk=,2025-10-01T18:47:25+00:00,LBAND,1023.4874903925233,10.390200749896653,2.160150415214747e-05,59000.0,1.0613,0.088,858.02685546875,1.287,-1.23241,0.06,0.10402312992125984
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1ODY=,2025-09-21T18:43:13+00:00,LBAND,1023.5648741682243,10.39023941301547,2.724065636441514e-05,59000.0,2.4689,0.102,1285.64599609375,1.681,-1.75885,0.05,0.11155111958661418
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MTg=,2025-10-01T18:30:18+00:00,LBAND,1023.4874903925232,10.390205643216378,1.795172445247732e-05,59000.0,0.8819,0.076,993.577453613281,1.326,-1.53815,0.06,0.09675658218503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NzY=,2025-09-21T17:17:38+00:00,LBAND,1023.4874903925232,10.390182470546781,2.82230231993101e-05,59000.0,0.5854,0.145,404.303863525391,0.582,-2.05738,0.1,0.12051703986220473
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDE=,2025-09-21T20:54:34+00:00,LBAND,1023.4874903925232,10.390175472232626,2.969666508226555e-05,59000.0,2.1474,0.139,876.614562988281,1.15,-1.32536,0.06,0.08887487696850394
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzA=,2025-10-01T22:09:00+00:00,LBAND,1023.4874903925233,10.390208101944705,4.145711007187157e-05,59000.0,0.646,0.137,442.251800537109,0.605,-1.34181,0.12,0.10234682578740158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Mjg=,2025-10-01T21:21:28+00:00,LBAND,1023.4874903925232,10.390133465740561,5.317633790530396e-05,59000.0,1.3927,0.206,458.488525390625,0.624,-0.991634,0.12,0.12073722718253968
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDc=,2025-09-21T21:28:48+00:00,LBAND,1023.4874903925232,10.390147811005951,2.815596310980714e-05,59000.0,1.3945,0.12,812.641662597656,1.078,-1.24507,0.07,0.08451140873015874
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTk=,2025-09-07T19:30:15+00:00,LBAND,1023.5648741682243,10.390212292935058,5.55308345562178e-05,59000.0,16.9696,0.247,1672.33520507812,1.787,-1.19374,0.04,0.10315421998031496
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Njk=,2025-09-21T16:09:09+00:00,LBAND,1023.5648741682243,10.390198990481466,5.770460665356941e-05,59000.0,1.7338,0.229,414.608764648438,0.599,-2.12036,0.1,0.12676088828740156
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTc=,2025-09-07T19:13:09+00:00,LBAND,1023.4874903925232,10.390175565350976,5.464825224432078e-05,59000.0,15.1053,0.216,2338.42797851562,2.219,-1.27371,0.05,0.10416922982283465
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjE=,2025-10-01T19:21:39+00:00,LBAND,1023.5648741682242,10.3901755727076,1.673099375820685e-05,59000.0,0.4763,0.072,756.800537109375,1.013,-1.20579,0.07,0.11775652066929133
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDQ=,2025-09-21T21:11:41+00:00,LBAND,1023.4874903925232,10.390182534546463,2.64174701318034e-05,59000.0,1.5932,0.119,871.69970703125,1.147,-1.31132,0.06,0.08842119832677166
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjI=,2025-10-01T19:38:46+00:00,LBAND,1023.4874903925232,10.39016664926031,3.117932781210832e-05,59000.0,1.0011,0.111,717.730651855469,0.915,-1.10485,0.1,0.13001353346456693
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Mjc=,2025-10-01T21:04:21+00:00,LBAND,1023.4874903925232,10.390166453664447,0.0001598156973341078,59000.0,22.6997,0.688,511.081390380859,0.734,-0.903157,0.1,0.11288908710629922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTE=,2025-09-21T22:37:16+00:00,LBAND,1023.4874903925232,10.390185270689676,3.242966352103209e-05,59000.0,1.6515,0.127,866.48046875,1.069,-1.27257,0.07,0.09321942667322834
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NTg=,2025-09-21T23:11:30+00:00,LBAND,1023.5648741682243,10.390210741400853,2.396168180890098e-05,59000.0,1.0822,0.097,933.329895019531,1.161,-1.13944,0.07,0.08760611466535433
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Mjk=,2025-10-01T21:38:35+00:00,LBAND,1023.5648741682242,10.390205753978016,6.28571838995955e-05,59000.0,1.2982,0.219,374.889678955078,0.574,-1.26827,0.15,0.10479976624015748
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MzE=,2025-10-01T22:26:07+00:00,LBAND,1023.5648741682242,10.390215542665697,4.621737579535423e-05,59000.0,1.2186,0.182,488.703704833984,0.662,-1.0664,0.1,0.09833292322834646
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NjY=,2025-09-21T15:52:02+00:00,LBAND,1023.4874903925232,10.390180401913925,3.816580429009126e-05,59000.0,1.0943,0.159,483.147399902344,0.716,-2.43986,0.09,0.1344964936023622
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDY=,2025-09-07T17:30:34+00:00,LBAND,1022.5395391401869,10.390103813831065,8.048223001064603e-05,59000.0,39.5862,0.3,3811.81420898438,4.406,-1.44171,0.04,0.13251261072834647
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1Mzg=,2025-09-07T16:39:15+00:00,LBAND,1023.4874903925232,10.39010183544198,9.318115205491186e-05,59000.0,53.5258,0.318,4293.7451171875,4.988,-1.74903,0.04,0.16575418307086615
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDg=,2025-09-07T17:47:39+00:00,LBAND,1023.4874903925233,10.390054132917978,5.055221492037457e-05,59000.0,14.8041,0.185,3645.74194335938,4.185,-1.33827,0.04,0.1228392593503937
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDM=,2025-09-07T16:56:21+00:00,LBAND,1023.5648741682242,10.390049973438147,4.066403147459084e-05,59000.0,10.0209,0.149,4317.16943359375,4.684,-1.72039,0.04,0.15436608021653545
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1MjM=,2025-10-01T19:55:53+00:00,LBAND,1023.4874903925233,10.390160571293398,3.824550118797691e-05,59000.0,1.0556,0.107,838.491271972656,0.989,-0.909315,0.11,0.12999815452755906
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc0NjM=,2025-09-29T19:12:54+00:00,LBAND,511.54544927102796,10.390193550035875,1.81348588840133e-05,59000.0,3.3094,0.051,2976.28784179688,4.877,-1.28934,0.04,0.1189236111111111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1ODQ=,2025-09-21T18:26:06+00:00,LBAND,1023.4874903925232,10.390224031664733,2.387650823694177e-05,59000.0,1.087,0.079,1052.78637695312,1.334,-1.93577,0.07,0.11601870078740158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc1NDA=,2025-09-21T20:37:27+00:00,LBAND,1023.5648741682243,10.39019830478092,2.697944701922014e-05,59000.0,2.015,0.132,904.552124023438,1.241,-1.46227,0.05,0.10113957923228346
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODc4MTQ=,2025-10-07T21:37:47+00:00,LBAND,835.4836073271026,10.390209624623214,2.231575794807094e-05,59000.0,5.8558,0.085,2677.33276367188,3.334,-1.16801,0.04,0.09200546116504854
