designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 5767355100029824,5767355100029824,40.65456119870039,4.639101622344212,6.99438787752672,83.57970675869853,-3.0038892396889763,1.0024613,17.249521,2.9032898,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3317.4883,4.9875,-0.3213,145.2009,0.9422,0.5973,0.3886
Gaia DR3 5822742998349568,5822742998349568,41.99510162432244,4.886434797737853,5.6195232415775305,44.438649764394505,2.907119702902621,0.965055,16.663904,2.741313,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3414.3086,4.846,-0.0234,179.5533,0.8821,0.5671,0.3659
Gaia DR3 3187243691458688,3187243691458688,48.10198453209472,4.779719536582403,6.386291651702268,-0.5648496495953218,-8.452300073420885,1.0011437,19.07862,3.2002468,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3328122913619456,3328122913619456,48.83993108513794,5.401721255220181,8.859664955548887,0.7256640446592866,-3.805278987584975,0.9432363,17.082012,3.1802073,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3236.2705,4.9828,-0.1516,117.7473,1.1797,0.7282,0.4918
Gaia DR3 3331623311898368,3331623311898368,48.69973222375024,5.409104003952714,5.6470721054972115,83.62439149171644,-16.03352289684109,1.0599244,18.390814,3.293745,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3151.6277,5.0276,-0.186,184.858,0.8071,0.4926,0.3421
Gaia DR3 3466145982657792,3466145982657792,45.87241338935331,4.084216336746645,6.740879877747704,53.65917749347871,-57.43323094601767,1.0220962,15.08678,2.2737484,15.540815,VARIABLE,0,true,false,false,true,false,true,true,3643.8271,4.6927,-0.3181,148.1416,0.6008,0.4076,0.2419
Gaia DR3 3508442820573824,3508442820573824,46.28656785291738,4.580869022415306,6.269121738095527,-5.092956034501019,-48.89859532176672,1.3944669,17.347193,2.9230614,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 3603481856866688,3603481856866688,46.78154037633985,4.784750296022613,5.912604895740314,34.03060129077975,5.255049286567441,1.0595877,16.42047,2.5112133,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3505.4,4.8743,-0.3217,168.4961,0.7666,0.5059,0.3118
Gaia DR3 3830324849729792,3830324849729792,46.52955088309182,5.267248637598191,6.931275878028127,1.5946071360499543,-12.373189832563265,1.0158447,16.30905,2.9175978,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3367.4624,4.8294,0.0304,141.4797,1.04,0.6583,0.4348
Gaia DR3 3859736785765248,3859736785765248,46.601391943164764,5.436500554451006,5.098973081001111,31.587555834387054,-21.699989197734137,19.25868,12.308036,0.9665623,20.668484,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4004288204944768,4004288204944768,48.16345110318187,5.492549797378581,7.6680689491698715,85.57768845783548,-15.586144227360517,1.0300885,12.508478,1.4286671,6.94455,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 4035143249429120,4035143249429120,47.18261794253858,5.436833069401292,8.88000151922566,-82.88249283953377,-59.51565372533835,0.9906348,18.522747,3.451212,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2934.134,5.1377,-0.3677,118.7716,0.2597,0.1508,0.1141
Gaia DR3 4126127837231104,4126127837231104,49.09736301948726,5.904956977467307,6.592184361975781,61.65294993253878,-26.3923611866488,1.0667635,14.893999,2.2967424,24.233467,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3748.8604,4.7023,0.0672,148.6042,0.8151,0.5536,0.327
Gaia DR3 4157292119885824,4157292119885824,48.03965016735338,5.816654267441572,9.991377711093989,35.16497026317148,-14.862323222854592,0.9001507,16.096235,3.1558437,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3263.5854,4.8605,0.1922,103.3187,1.1453,0.7025,0.4928
Gaia DR3 4191445699316096,4191445699316096,48.43318181895159,6.083087843770901,5.957681367922602,27.081645973878338,21.822909992473182,1.6618154,15.703971,2.4210014,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4255526611901312,4255526611901312,47.1107058077537,5.868590828380501,6.793533464421493,78.90489914631195,-62.087090679497386,1.0795728,12.668975,1.2936144,23.210117,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4670.3066,4.6633,-0.201,143.4726,0.2072,0.1606,0.085
Gaia DR3 4300499214099968,4300499214099968,46.70270311475166,5.9033197496995715,6.530405991238813,43.883518569778616,-44.75069079244618,1.0182039,19.962051,2.6892471,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4320707035545728,4320707035545728,46.79773599346746,6.091164461661768,6.289349190816439,13.130453522147807,-6.038321298054291,1.0557154,15.595378,2.7270565,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3378.4724,4.4216,-0.4439,156.4939,0.8239,0.5302,0.3442
Gaia DR3 4446459382574080,4446459382574080,47.55913916009446,6.5214607776382385,6.041093834707604,-33.1221971337134,-19.295796681728003,2.4457371,17.326256,2.8678713,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4491608079305856,4491608079305856,47.500604977950324,6.875727302149536,5.427439549463405,7.310344018227308,-12.550608472082953,1.0653228,19.097237,2.9955044,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4512086483142144,4512086483142144,42.21227002004915,2.6595216868594567,5.316123506958079,-0.5004714701869024,5.958416967141323,1.0835569,20.77424,2.003725,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4518309890972160,4518309890972160,42.23067515380404,2.70000250108109,5.2003160354741675,0.3031041203567109,-22.219814249819006,1.0115991,16.997332,2.6624184,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3415.1748,4.8973,-0.2747,191.3605,0.7103,0.4613,0.2929
Gaia DR3 4555414116643072,4555414116643072,42.68940565189415,3.051340162415378,6.460995688958098,45.34878651881,-13.187115469807775,1.0169139,19.12629,3.630436,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4576927604593280,4576927604593280,41.98301303318874,2.837600717156031,7.440379462998803,45.867939169094925,-12.24000236006404,1.4568138,16.415226,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4691208094573312,4691208094573312,43.56929231456171,3.570775539289296,13.780113518176917,94.02095579367835,-71.75657816527715,1.0638127,14.657369,2.5915318,35.160366,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4796074015983360,4796074015983360,41.74829426882626,3.2124692422958914,17.349804031770535,41.728581652666634,-130.97845990199994,1.1115731,13.898657,2.4385986,-47.545418,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4970892069401216,4970892069401216,42.67202466178769,4.07971398046624,5.754450664152018,-9.520903819751767,24.845268882173837,0.90509564,11.848213,0.95896626,-2.179166,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5274.628,4.5357,-0.2409,175.4723,0.0297,0.0243,0.013
Gaia DR3 4978352427984128,4978352427984128,42.70051403142759,4.29828073879949,5.657299338541373,-0.7639318518053188,-33.82981930968928,1.1386135,13.347645,1.5460987,-33.010284,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4984189288211840,4984189288211840,42.22326648193585,4.17273700471477,17.58501923215187,61.71549368589258,73.43116870534747,0.93306404,16.774261,3.4057226,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3001.6218,5.1973,-0.6095,56.6917,0.0035,0.0021,0.0015
Gaia DR3 5264637768051072,5264637768051072,44.427302723978386,4.741679010267509,5.083965900017351,51.717979397718835,-22.60347314435468,1.1327401,15.77031,2.4867268,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3510.5977,4.5936,-0.2661,196.6351,0.6741,0.4451,0.2777
Gaia DR3 5346718887567232,5346718887567232,44.303169014784736,5.305060334667718,7.614775522143656,68.57630393945777,-45.690176568464004,0.98525304,18.339693,3.1631088,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3075.7922,5.0901,-0.3084,138.9964,0.6941,0.416,0.2968
Gaia DR3 5392108102033024,5392108102033024,43.416252062208144,4.664869629590774,7.6578228589953605,-24.741540062765452,-46.623037094644445,1.0160208,17.451668,3.059042,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3233.0298,5.0046,-0.2157,135.3787,1.0344,0.6409,0.4317
Gaia DR3 5430900246705792,5430900246705792,42.76232846676531,4.784796641260614,12.87242363368896,84.07338292789308,14.58654387766043,1.0091076,16.890316,3.4439135,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 5441452981639296,5441452981639296,42.31931634146347,4.811205115624689,6.932235907960098,-16.05979617457996,-1.9512684770103084,1.0228614,16.977709,2.7260742,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3402.9707,4.9909,-0.4178,144.3626,0.9388,0.6068,0.3821
Gaia DR3 5461038032533632,5461038032533632,42.92766678055582,5.002025341330072,17.680016267228847,109.42687133090857,-55.573919403222305,1.0228204,10.950188,1.5082674,8.739877,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 5482989610441600,5482989610441600,42.99983378513964,5.218949398100109,7.034060111317782,1.7215771097429144,-52.232201739462035,1.0266154,19.962797,3.0467796,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 5616344050010880,5616344050010880,43.34119962930515,5.623768631659549,7.036098217202355,4.341295345120914,-59.9728876827287,1.0899514,15.400098,2.3830729,-9.312747,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3542.3765,4.6336,-0.564,142.9748,0.6598,0.4415,0.2667
Gaia DR3 5633657066760960,5633657066760960,40.85471657943636,3.763795836680537,6.7178873993148915,31.675967448416976,-21.223039884387997,0.96294516,20.822622,2.369402,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 5655101834829312,5655101834829312,40.54963731879076,3.9523890154552723,5.187124760404239,41.68590027145592,1.9934474759360856,1.1402073,16.113178,2.5636005,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3464.6853,4.5761,-0.3623,204.16,0.7776,0.5089,0.3206
Gaia DR3 5676885908994304,5676885908994304,41.352598488305624,4.172447361624085,17.575924333295465,-220.05477886012076,-25.81119901750668,0.96572906,17.136904,3.798006,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,2892.7751,5.1712,-0.3887,59.2542,7.0E-4,4.0E-4,3.0E-4
Gaia DR3 5775528424124672,5775528424124672,41.40597594562838,4.323339763090244,6.247456208977797,39.86978853660493,-42.4134127138268,0.8732949,17.239786,2.9732533,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3278.2795,4.9276,-0.0417,162.8026,1.0153,0.6335,0.4249
Gaia DR3 5870056358125440,5870056358125440,41.251459638926775,4.929734000660097,6.000158283458213,136.57134744248253,-60.19919054082212,0.9468531,20.412622,1.5364971,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 5874793706996992,5874793706996992,41.09242241354213,4.998718092001697,6.1628763822373145,0.9581616986745165,-6.058947501778561,1.3080616,20.728214,1.5389595,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 5980076240312832,5980076240312832,40.45510704404218,5.019662499373201,5.043748752748624,-22.347932138619356,-42.397598292070946,0.8704988,11.393239,0.84606457,14.907143,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5592.1353,4.4066,-0.1229,195.468,0.0115,0.0095,0.0051
Gaia DR3 6033677432164352,6033677432164352,40.248546343406936,5.184092596790675,14.441913633807447,-6.840196811932976,41.20050716572198,1.1337761,14.727054,2.5850143,-27.356754,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 6056488002938624,6056488002938624,40.67476079507375,4.9073436304925355,7.153720193713607,-24.485690523972252,-34.330619212258476,0.9860167,18.155848,3.177164,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3129.7275,5.068,-0.2973,144.5849,0.7733,0.4698,0.3277
Gaia DR3 6067040737795072,6067040737795072,40.85838918236026,5.135215832988135,6.7366112192606,-6.042248461735076,-11.57111268997553,1.0882237,20.393896,2.7112389,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6074836103218048,6074836103218048,40.47844943299872,5.060464611027508,5.6846679626694625,24.86794078795823,-11.822002221372546,1.2607774,12.234904,1.061801,40.229015,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5090.7065,4.5966,-0.098,174.3229,0.0962,0.0774,0.041
Gaia DR3 6238805070228864,6238805070228864,42.828780652459145,5.344210266165973,5.648634555308594,58.09630076525407,-22.058770153555145,0.98083895,16.97295,2.5755959,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3419.4202,4.9479,-0.3538,174.7906,0.6999,0.456,0.2869
Gaia DR3 6260000733390720,6260000733390720,42.3920618167914,5.548424012779091,5.099819961308542,36.02582576808665,-31.629372608121834,0.9832293,17.247738,2.8484726,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3327.1348,4.8709,0.0518,207.4708,0.8119,0.5124,0.3433
Gaia DR3 6278250049823488,6278250049823488,42.02185883117734,5.403599348521949,5.0419822132884455,37.57702974655512,-21.18865300672555,1.250358,15.437238,2.0302582,-65.82893,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3876.1567,4.7625,-0.3724,198.0189,0.6458,0.4542,0.2506
Gaia DR3 6405582944786304,6405582944786304,42.522859801884756,5.797018651477946,5.627809803665834,11.966870229175907,-41.46216300922766,0.8912106,18.394007,3.5690212,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3005.391,4.8813,0.6083,238.0649,0.2397,0.1408,0.1119
Gaia DR3 6491722808836864,6491722808836864,41.320044526648495,5.559520976206893,18.09840210734654,48.50110190012105,-214.83888356841524,1.2772549,10.219606,1.3120604,2.1729856,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4551.2744,4.572,0.3019,55.1164,0.0011,8.0E-4,4.0E-4
Gaia DR3 6527697455246336,6527697455246336,41.716962310936246,5.920354187903548,6.820041162175263,67.20597903540182,-116.64999966844164,1.0661024,19.992048,3.551508,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6532679617151616,6532679617151616,41.5177357237248,6.006810963853097,7.8602307829366636,70.58273412020087,-66.59189982205986,2.0050812,17.540565,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3521254707434368,3521254707434368,47.23046431606711,4.315576520547699,5.834166820573319,-8.794294686292673,3.8367111335505797,0.99991965,13.534971,1.5918055,-6.357151,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4463.018,4.6781,0.5005,172.7717,0.5167,0.3847,0.2025
Gaia DR3 3570526572401792,3570526572401792,47.59637824859607,4.860044452972361,6.518222782731198,113.10934738878713,60.532952734137105,1.1436096,17.11515,2.9248705,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 3597434543137664,3597434543137664,46.73943120502728,4.746376854857477,7.189796096824384,-7.74252451401303,-2.042431114582325,1.3513703,20.48156,1.9578667,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3661000058944384,3661000058944384,45.735452817252195,4.291223003860593,12.47310376420286,25.721552855227547,-32.295130082108,1.041955,16.3106,2.8910084,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 3665501184671104,3665501184671104,45.593898994088654,4.352914234157361,7.3383728456276405,16.640977854581223,6.302420235890801,0.9165378,5.6009407,-0.1416688,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,12680.77,3.9876,-0.9186,135.7451,5.0E-4,5.0E-4,3.0E-4
Gaia DR3 3685425537525376,3685425537525376,45.53340854748141,4.604458887246252,8.332259118918943,23.02617346775257,-57.57827812216987,1.029527,17.757895,3.1594772,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3128.7913,5.0445,-0.2114,126.8578,0.7878,0.4778,0.335
Gaia DR3 3794345908111360,3794345908111360,45.819335933660994,5.246424229278499,5.1422441961085426,9.36647560477082,-16.98194653830806,1.0001401,19.161398,3.5942535,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3867536446369664,3867536446369664,46.66595737804823,5.532725640197962,8.37389365027065,92.6331977783374,-73.72103684380774,1.0358336,14.199135,2.1855392,9.162774,VARIABLE,0,true,true,false,true,false,true,true,3762.278,4.7025,0.1007,118.8363,0.5368,0.3675,0.2172
Gaia DR3 3881928881975552,3881928881975552,46.36955474306666,5.3695160835769995,5.056146512785919,6.866462074167197,-18.911354905885645,1.0247773,20.652012,1.2592297,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3895569697384448,3895569697384448,45.827864619838266,5.424773133027803,5.093160377718384,59.32398028867597,-26.772183312919687,1.0304632,16.01364,2.4160776,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3603.0254,4.7765,-0.0534,194.3482,0.7362,0.4917,0.2988
Gaia DR3 3902411580769792,3902411580769792,45.94391604621492,5.5433270826760035,5.9046266447685865,-28.63078239845354,-26.888610537924485,1.3270136,15.4353285,2.4195194,,VARIABLE,0,true,false,false,true,false,true,true,3595.6235,4.6536,-0.2298,168.5366,0.791,0.5284,0.3207
Gaia DR3 3933262330527232,3933262330527232,46.353621522738415,5.755399461779552,5.017268982503375,5.274948404859009,-0.4822427587859765,1.0921822,20.804146,0.94129944,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 3948655493391360,3948655493391360,47.75918882141688,4.99950307455146,5.475572427526607,80.76022061179071,-58.342131765241135,1.0006013,16.84379,2.7243109,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3410.633,4.8759,-0.1484,181.5273,0.87,0.5607,0.3593
Gaia DR3 4037136114253824,4037136114253824,47.26161050194158,5.480152093401295,7.061163835267186,24.384803470442634,-68.46463584257965,2.478804,19.904001,3.0696278,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4155947794665472,4155947794665472,48.226517848969344,5.8684041508568985,5.314222282855079,-23.290712244610845,-35.22071308265604,0.9951958,18.344784,2.874466,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3193.3252,5.0585,-0.3506,182.7098,0.6394,0.3964,0.2688
Gaia DR3 4311979661852544,4311979661852544,46.60114231788742,5.956492517252471,8.639266042281672,62.34050675118568,50.78276165749506,1.000962,17.75874,2.077262,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4365713998170112,4365713998170112,47.94285272409418,6.1212011835425155,8.553313261449322,-7.07070742535995,42.441921727273865,1.1292459,20.53468,2.5986347,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4480308020385920,4480308020385920,48.08598638910121,6.883632493417473,7.138293249108268,91.06773012101473,-41.288860173270805,1.0386641,14.757398,2.261654,64.248764,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4512876757094144,4512876757094144,42.354278356634744,2.5868669295810918,5.224950833257998,-0.7868388572121978,2.298360273825683,0.97832173,17.143484,2.5253468,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3392.419,4.7951,-0.6542,188.2835,0.638,0.4167,0.2605
Gaia DR3 4536314393872896,4536314393872896,42.078642022020574,2.8610284576548284,7.8792817218730296,21.737326109122385,7.967673456906151,1.0985467,16.258945,2.7025604,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3393.585,4.9247,-0.2017,127.9214,0.7757,0.5001,0.3206
Gaia DR3 4540506281984512,4540506281984512,42.53125814206236,2.7738685194611516,8.16678967166267,4.474391784426338,14.77375496704128,1.0160255,16.87352,3.0153904,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3276.1387,4.9695,-0.1711,124.0778,0.9546,0.5978,0.398
Gaia DR3 4656161161454464,4656161161454464,43.172876765171196,3.280493888667714,26.178666330889964,94.74775642516177,-12.536670757187045,1.3493575,11.286471,2.0483732,-1.1865042,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4724640119936256,4724640119936256,42.67471991004102,3.4910109161458887,6.766108554599776,14.914894121366796,-8.608737039636862,1.0546398,20.012394,2.4701557,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4725155516009856,4725155516009856,42.71577950969212,3.509833574741099,9.66846918651825,190.78904884585134,-53.42635227626636,1.064946,10.629923,0.99616146,50.773895,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5247.257,4.4964,-0.0045,102.9647,0.071,0.0577,0.0306
Gaia DR3 4730442621609344,4730442621609344,42.67991211054361,3.626802654979729,5.656513481790738,24.594443516763505,-4.370945607053477,1.06743,20.594296,2.0829182,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4748382699138432,4748382699138432,42.60369955629126,3.80386705574519,8.556060814440983,-12.57973050392755,-1.5631481615867513,0.91153324,10.739276,0.93909836,6.981342,VARIABLE,0,true,true,false,true,false,true,true,5480.619,4.5488,-0.0454,116.3413,0.1169,0.0963,0.0513
Gaia DR3 4777171864805376,4777171864805376,42.89727742325276,3.9564242628367334,15.365766212031346,-113.9135186377743,-109.55584898241507,1.0562925,19.992142,4.020666,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 4819713515919872,4819713515919872,41.484759307115866,3.5201763507282644,5.9766068388758855,203.52460830347502,-206.57375141233663,1.0197008,15.4194765,2.1681986,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3510.619,4.3561,-1.1149,165.1933,0.2965,0.202,0.1182
Gaia DR3 4902795363314816,4902795363314816,41.691683027519325,3.8622617347947483,7.230389095541242,21.720645842226055,-39.187309917437894,0.9447068,17.037653,2.9774952,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3263.3796,4.9475,-0.0863,140.9193,0.9282,0.579,0.3891
Gaia DR3 5242063419467392,5242063419467392,44.32877289641978,4.733499184766258,5.477608926672856,-4.12927982152626,2.7026592527986333,19.97071,12.691409,0.88490677,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 5263774479199104,5263774479199104,44.519536217820665,4.796588194061108,11.568957909132314,63.379759963490024,23.22251276416555,1.0806041,13.610181,1.9944153,21.834585,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3877.5806,4.7798,-0.3687,86.747,0.5723,0.4026,0.2246
Gaia DR3 5354415468861440,5354415468861440,42.77020856305227,4.360224290289756,5.917227475185045,8.234522902268056,-40.46377706932876,1.0543736,15.743968,2.372034,,VARIABLE,0,true,false,false,true,false,true,true,3613.2246,4.7959,-0.1966,166.3157,0.7327,0.4918,0.2959
Gaia DR3 5470757546391296,5470757546391296,43.083082032741515,5.181248997679401,5.459867116769841,2.108094950965806,-2.0308060297769117,1.0925926,20.847788,0.6518307,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 5507835996269056,5507835996269056,43.35024158711077,5.016267681251403,5.591065199519984,26.441439527863054,-52.40873912838529,1.1145256,14.827987,1.921421,-46.159157,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 5562983376340352,5562983376340352,43.33522568405552,5.2415618641086885,7.0776796035394325,111.35561582638962,-21.181473930814917,0.9711301,11.567942,1.0215836,60.871387,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5226.675,4.6127,0.0032,140.2871,0.1149,0.0931,0.0493
Gaia DR3 5567106544945792,5567106544945792,43.173873838736085,5.294122207888102,5.448463435193607,47.559868445828016,-66.9147516843417,1.0161287,13.314655,1.4480886,4.6919775,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4418.687,4.6184,0.1359,177.0921,0.1788,0.1347,0.0709
Gaia DR3 5595281530430720,5595281530430720,43.63825731595437,5.466461774936439,6.244380066534372,71.31051627101323,-27.757879658507512,0.8170793,9.682469,0.8199606,0.16383621,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5641.034,4.1328,-0.3128,159.031,0.0017,0.0014,7.0E-4
Gaia DR3 5595762566731008,5595762566731008,43.52566598201016,5.453039695476789,19.67148482974731,84.1598642193189,-75.72789237517372,1.3005708,14.42804,2.832982,25.713318,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3204.7598,4.9208,0.0,50.8091,0.0987,0.0619,0.0427
Gaia DR3 5642251292706560,5642251292706560,41.0365552377074,3.9102297503213577,5.630600975252042,35.19180557343749,-13.430418676284175,5.6029916,11.504886,1.0204659,47.388107,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 5878749371866496,5878749371866496,41.625547856756405,4.925211012066482,5.773798461362166,25.117218504458236,-1.4850191336033536,1.3967601,14.846692,1.7620497,-3.7041671,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 6000211046990080,6000211046990080,39.54836249320511,4.706613179022359,8.784756523497885,70.06938243835735,30.037456294076975,3.470017,14.647163,2.5135183,60.954193,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3552.5676,4.6448,-0.1061,113.6915,0.7976,0.5273,0.3265
Gaia DR3 6008594823145216,6008594823145216,39.76096966645503,4.860151784632499,6.130219171017932,122.97697271357782,-20.70318901109702,2.631391,11.929432,1.3377905,18.864845,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 6013061589132160,6013061589132160,39.65891053696602,4.939824805902919,5.056162697316381,48.11826389131281,3.412244371574857,2.0058186,12.416046,1.3075094,17.037916,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4533.554,4.3899,-0.0534,196.0907,0.0468,0.036,0.0189
Gaia DR3 6038109838396032,6038109838396032,40.00877752997786,5.10987427801331,8.306945497124284,-20.299974772432748,-25.895074441619585,0.9079194,9.111337,0.6037245,-1.9808127,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6422.378,4.2697,-0.3113,119.8561,0.0013,0.0011,6.0E-4
Gaia DR3 6070682870418816,6070682870418816,40.53287652885375,4.99610371526225,5.7951252761154715,-25.37374627643881,-10.134963608482416,1.1880083,15.880458,2.7548304,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3382.78,4.4588,-0.4186,171.4154,0.8849,0.569,0.3688
Gaia DR3 6128819547698944,6128819547698944,40.45070084840424,5.257712677680514,11.055779276720584,0.595952314311357,34.88602837763023,1.1101717,16.26295,2.9158678,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 6197126707552640,6197126707552640,42.07421074894255,4.882193526505644,5.171621171759247,24.6015511973098,-53.523431053609194,1.1478909,10.636919,0.74698067,-4.1148033,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5908.597,4.3238,-0.1761,192.4832,0.0053,0.0045,0.0024
Gaia DR3 6214233561786496,6214233561786496,42.06893167586828,5.113919175759515,5.179401037583659,31.176848418955252,-27.10431724023014,1.2390865,20.612919,0.36257553,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
