designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 89186168428165632,89186168428165632,38.37792587253571,22.15270513472939,44.185790322023884,155.30103211439305,-273.7234092426447,1.0795385,16.714958,4.9014187,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 89278733563399936,89278733563399936,37.851402953957354,22.08774725383097,23.032310692727822,146.14738399814718,62.09021043176229,1.0321227,7.880377,0.81820774,4.8887253,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5674.6445,4.3466,-0.1562,43.2913,1.0E-4,1.0E-4,0.0
Gaia DR3 90777230473013888,90777230473013888,30.19902531889035,16.424564038411678,22.378521185592284,-68.32998254783635,-34.252243994163635,1.3091573,14.74165,2.8786964,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3169.4016,5.0252,-0.1945,44.5064,4.0E-4,3.0E-4,2.0E-4
Gaia DR3 99279543440878208,99279543440878208,34.64972519921587,20.795771330845703,49.94900399180823,-25.683852543859437,-291.48077041099384,1.3002787,11.385034,2.3538027,-24.31537,NOT_AVAILABLE,0,false,false,true,false,false,false,true,,,,,,,
Gaia DR3 100380639907919872,100380639907919872,33.07455634342676,21.982406427032114,29.086690086674313,-116.73539846647968,-60.28371115953568,1.0404054,8.256831,0.95652723,-12.277285,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5240.0024,4.5114,-0.3546,34.3232,0.0,0.0,0.0
Gaia DR3 103173223348678144,103173223348678144,37.536448115635764,25.621868002734892,25.931916654716026,217.8844317752928,-76.41938617742852,1.2769908,10.41915,1.6837854,27.885237,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4176.6665,4.6116,0.2217,38.3045,0.1717,0.1256,0.0678
Gaia DR3 103942679624729088,103942679624729088,29.803415127797834,23.23633994067851,26.283230848646884,-45.76883675447727,-124.45014864697265,1.1333073,9.431783,1.2697182,3.5596898,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4593.3965,4.5691,-0.007,38.014,0.0,0.0,0.0
Gaia DR3 104717285566534016,104717285566534016,29.49004522076913,23.603022990610224,24.827222520107185,-91.8134870041232,-19.40151672682988,1.0458515,7.1904883,0.7239685,-6.9390616,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5961.072,4.3114,-0.3139,40.2183,0.0,0.0,0.0
Gaia DR3 114832620743735040,114832620743735040,42.04194929266767,27.07333447155978,43.44896035397188,279.90933931071186,-115.16005039168579,1.4297137,13.911915,3.1132164,8.35325,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3052.7644,5.0565,-0.1543,22.9737,0.0,0.0,0.0
Gaia DR3 118221002047148800,118221002047148800,49.17408678045161,26.033726215205313,22.087778454976497,-138.87878692203617,-63.110405845401665,0.94626015,17.802214,0.9076824,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 124633976631843328,124633976631843328,52.54439453064448,32.780224818498496,21.525811701265624,316.31128827063964,119.97809632483396,1.1358689,16.285675,3.4997692,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,2956.2312,5.1336,-0.3161,47.8246,4.0E-4,2.0E-4,2.0E-4
Gaia DR3 128614479306793088,128614479306793088,43.07673585155428,29.01939571573988,21.848440259498062,141.99121636815346,-64.10967766969571,11.721997,8.717506,1.0289774,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5002.9497,4.3497,-0.8909,44.8596,1.0E-4,1.0E-4,0.0
Gaia DR3 133239785421630080,133239785421630080,38.26909083146179,31.577413721942147,25.673278072703535,125.04900284334477,-101.74759711949193,0.92905015,18.35675,4.186777,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 133874822108013056,133874822108013056,40.77308208198026,33.39841301352461,22.28109009280436,113.77282401850155,16.467141482142445,1.1023222,15.71714,3.2861319,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3014.221,5.0847,-0.2062,45.8107,0.0018,0.0011,8.0E-4
Gaia DR3 139623068897753856,139623068897753856,42.43512543788919,33.124953232995985,28.006533578848984,178.45992205679536,260.6465799971762,0.9482309,16.986555,0.8605404,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 141270206035673344,141270206035673344,40.73801881521358,36.57173790165911,23.921605662511123,432.6981083890631,-110.6663755499083,1.1445558,15.434137,3.0253134,39.81353,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 141963104519359872,141963104519359872,44.79771396467384,36.61043077337436,43.24747643734765,582.3490914686647,-286.28532394865164,0.7391889,15.097089,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 144786577364287104,144786577364287104,69.05823675251195,21.536357766359902,29.50321029617971,18.0514675366018,-41.85919843447051,0.951922,7.4254136,0.83244896,-6.657092,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5617.548,4.3645,-0.0883,33.7593,2.0E-4,2.0E-4,1.0E-4
Gaia DR3 10147740705836800,10147740705836800,49.23561041391637,6.283641267763733,20.742921796857885,182.22940653239226,-111.27822467040258,1.085075,17.20714,3.9958735,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 11037726649058432,11037726649058432,50.1226633061456,8.454477509803146,31.6031596633021,226.36780324028334,5.9735604234860835,1.070179,9.212734,1.3696461,30.814974,NOT_AVAILABLE,0,true,true,true,false,false,true,true,4518.423,4.6014,0.3524,31.5659,2.0E-4,2.0E-4,1.0E-4
Gaia DR3 16893004023863552,16893004023863552,49.12503652001586,10.910214991672415,31.640710069046477,-35.348203989444265,-45.697232664137694,1.3929406,14.140112,2.9942312,-0.6232487,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3113.5347,5.0192,-0.1048,31.3854,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 17083597492589440,17083597492589440,50.04287024034313,11.9588409780312,33.287898627961546,213.91678861471678,-48.103689637147326,1.0976082,14.947232,3.4005737,22.52861,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 18510969743939072,18510969743939072,39.12961373689601,6.453696722595592,20.68166616331358,85.08988905626632,-122.1858980825516,1.0800791,13.825805,2.408618,79.815,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 34762198279394048,34762198279394048,46.41238140264702,16.97604954149916,23.891883827705815,179.5538550066545,-13.615326504507758,1.195349,16.47045,3.758051,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 43499295632961152,43499295632961152,58.617798657770095,16.615308973295537,48.84903420928158,214.11906590425156,-167.42742690302669,0.97737736,6.654032,0.8854923,18.656647,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5431.7656,4.4467,-0.218,20.4674,0.0,0.0,0.0
Gaia DR3 43574131143039104,43574131143039104,58.17597943609416,17.014956629753385,103.50079405457333,433.182994699696,-645.3686186694839,3.7299998,12.176142,3.2023096,35.963917,NOT_AVAILABLE,1,true,true,true,false,false,false,false,,,,,,,
Gaia DR3 47715063730746880,47715063730746880,64.64158211986751,18.364583590575837,21.82099846468514,116.93174979094714,-31.225844936308953,1.1971184,14.589073,3.028245,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3107.64,4.9184,0.0042,45.2934,0.0034,0.0021,0.0015
Gaia DR3 47959705067457152,47959705067457152,66.12800628155945,18.986786982710726,20.49866479939148,111.01913912861903,-43.00262897671094,10.618676,14.982163,3.2060423,32.655556,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 47965443143743488,47965443143743488,66.23851281426906,19.041854836257855,21.338379524598544,102.36768706396188,-34.70863371403945,6.943238,5.881098,0.53017616,,NOT_AVAILABLE,1,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 48829075167625472,48829075167625472,62.57450424836769,19.905851936229354,34.33075515025249,474.64925793358714,-327.4299579693439,0.99499446,17.473915,1.1059666,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 49365087086285184,49365087086285184,63.9273412343676,20.819641218239195,20.270849788207933,109.44958761747506,-35.286636087074896,1.825917,7.650983,0.86707926,,VARIABLE,0,true,true,false,true,false,true,true,5559.532,4.2391,-0.3389,49.1284,1.0E-4,1.0E-4,0.0
Gaia DR3 52640154268714496,52640154268714496,62.656758012973704,21.60249726909654,20.892283396147388,115.19239408765912,-40.68301842682513,1.0036745,16.29227,3.521925,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 53228083753068416,53228083753068416,59.939456753250134,21.862265340918935,32.04625055655054,270.535458677119,-207.6593470273667,1.253191,14.188808,3.0089207,8.372367,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3110.3435,5.0269,-0.1255,31.1473,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 56092345901034880,56092345901034880,49.58287502224772,18.171161727458347,21.123794047273243,-83.26770722580193,-103.78882866600478,0.9682939,7.3742,0.7894287,-80.46147,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5749.7446,4.1521,0.0349,47.2996,0.002,0.0017,9.0E-4
Gaia DR3 57739208163471744,57739208163471744,51.68738385482385,19.243802626944703,55.31418930984358,10.469963312313233,-160.22217176140984,1.582977,13.3060875,3.1503382,-34.305496,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3058.0464,5.0447,-0.12,18.062,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 59077760488621184,59077760488621184,47.95520026350009,19.014964275614346,20.784861726162454,32.46318507103083,-109.48429752145009,1.030755,14.205873,-0.23027992,,VARIABLE,0,true,true,false,true,false,false,false,,,,,,,
Gaia DR3 59989221268292096,59989221268292096,45.70319496543951,19.44697905985385,26.286380795773024,-64.70454523408084,-302.2624358716564,1.3317536,13.779484,2.648549,-13.892756,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3266.484,4.9807,-0.182,37.6857,0.0038,0.0024,0.0016
Gaia DR3 61669275037160064,61669275037160064,51.151363498044134,21.83830523943011,26.800122449621888,130.26353738804698,-35.81751646923138,1.2141445,14.367213,3.0371656,36.627846,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3099.6643,4.9836,0.0204,36.9509,0.005,0.0031,0.0022
Gaia DR3 61689890880210176,61689890880210176,52.01130611378993,22.021662109830903,28.22293508385727,328.74083679947563,-313.21393993130334,6.7513885,10.708625,1.8165913,-18.2744,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 66174455213158656,66174455213158656,59.686557198778026,24.3740250189705,32.240188673055734,-165.64437066907064,-224.60810943007004,1.3233219,13.511018,2.6545982,-0.50655997,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 81957772828837888,81957772828837888,40.55809848265487,16.921229557368854,23.69881158287922,85.00281622507026,-706.9354877867654,0.9595323,16.929455,0.6057987,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 83207883189809024,83207883189809024,39.27158273489068,18.668722242537314,20.208536646061997,15.976808868892302,-219.05204248324637,1.1160885,15.361499,3.0549412,-24.094358,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3092.86,5.0425,-0.1543,49.6098,0.0015,9.0E-4,6.0E-4
Gaia DR3 83872744127196416,83872744127196416,42.14898216122609,19.274205090428197,40.13794100582682,248.11576856815066,-124.7742905671237,0.9271618,16.107199,4.195779,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 84372261708437504,84372261708437504,43.26235969100409,19.81737633211536,22.14267827378012,-25.32348196721358,-102.43576116643185,0.93795836,18.725471,4.093849,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 87721447141263744,87721447141263744,36.929294485998966,21.260274387144374,38.0864112147936,-51.813585139085006,-263.16668322819515,1.3198943,12.7073,2.5305443,-29.822767,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3125.2566,4.3424,-0.8862,26.2932,0.0,0.0,0.0
Gaia DR3 87838029733704576,87838029733704576,39.21820669016336,19.673164104391205,24.040934157635974,-8.476301284727679,-106.11548399091438,1.0716326,16.051077,3.4907084,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,2944.98,5.1371,-0.3158,41.9471,1.0E-4,1.0E-4,0.0
Gaia DR3 95687683762359168,95687683762359168,26.570882615263628,20.443858329008656,22.450213482270527,270.1225678993885,-189.61575494749135,1.1432227,14.8710985,2.912405,26.638447,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3149.0974,5.0356,-0.2034,44.397,6.0E-4,4.0E-4,3.0E-4
Gaia DR3 98692614681349248,98692614681349248,29.196526879292175,23.051061336826347,29.50992365312771,-83.53253202294093,-16.87487319507023,0.9158896,7.675037,0.8663783,1.902681,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5520.6304,4.4209,-0.0796,33.7647,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 100254161710940928,100254161710940928,32.84775594570956,21.377286485317654,31.774947554520814,273.7824094512856,-13.11902286097229,1.0377651,7.171292,0.8316779,19.93871,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5719.5254,4.3959,-0.296,31.4291,0.0,0.0,0.0
Gaia DR3 100508251976170752,100508251976170752,31.580832283206767,21.74897451511554,22.61885506243168,40.03173919422163,-181.4644146774562,1.1826987,14.669872,2.92165,-45.599224,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3147.0737,5.0062,-0.1005,43.9142,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 101489256866566528,101489256866566528,37.430860401765536,23.13255193993497,22.01963065967985,434.3394765930475,-115.72309059843157,1.1492866,10.592227,1.5407534,9.962275,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 102162639019033600,102162639019033600,38.40513666109431,24.92413187711575,100.14654474186186,48.39169781028855,-675.7897086061098,1.423382,11.529306,2.9684,-6.4835854,NOT_AVAILABLE,0,true,true,false,false,false,true,false,3089.2524,4.8588,-0.3066,9.973,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 104453918172129792,104453918172129792,31.626044458733055,24.333335458599315,42.11414378930216,6.062770388988582,-147.72660381043517,0.9880267,6.736007,0.8234887,-4.6484113,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5650.416,4.3887,-0.2202,23.7026,0.0,0.0,0.0
Gaia DR3 104648944047154432,104648944047154432,32.1988039193817,25.235568164354067,25.58646061189819,418.9729833352461,-120.07892668716792,1.2241198,13.229451,-0.20835686,,NOT_AVAILABLE,0,true,true,false,false,false,false,false,,,,,,,
Gaia DR3 107225993144023680,107225993144023680,32.82483724960009,27.566536029330294,30.256985827350643,-258.36485721462157,-128.6951768625092,1.2653989,13.963384,2.678732,-68.06501,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3065.124,4.5394,-0.8446,32.9309,0.0,0.0,0.0
Gaia DR3 109888804147448832,109888804147448832,44.93729353924752,22.91214880161594,29.191779043320935,223.4083149873587,-35.00070731382439,1.1737931,18.722898,3.667368,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 110085341851899136,110085341851899136,44.395414663417235,23.098948630936146,20.691957325795588,-28.329625970443068,-159.07783270528626,4.179516,13.513344,2.7675352,10.432309,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 113045124074462976,113045124074462976,42.08621464608671,23.871844506149202,23.391536081938003,190.66114518198225,-26.490603266934706,5.2007694,14.044461,3.100669,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 122702478298949888,122702478298949888,49.23570908559738,31.029446189762748,23.630600654303514,156.57610851251192,-245.26597523356912,1.1235614,9.154185,1.0954762,39.906876,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4908.7876,4.5387,-0.177,42.2635,0.0,0.0,0.0
Gaia DR3 126761943947905024,126761943947905024,40.35236401292194,26.702234742510814,22.335769436484785,-83.47181152986923,-178.93738123393933,1.1705419,15.124055,3.064868,-39.09028,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3093.5715,5.0406,-0.1488,44.9746,0.0011,7.0E-4,5.0E-4
Gaia DR3 127316888082459392,127316888082459392,37.54198409291905,26.556062368960585,21.879333882509826,45.01796411289733,-42.737436819587785,1.2105923,13.228117,2.3535337,4.05283,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 129240861631997440,129240861631997440,43.24163587199168,29.9760024558613,21.45094054448529,-31.830995897409707,-106.68345159642178,0.9050354,18.443941,4.248581,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 132194493461817088,132194493461817088,35.51284212065532,30.566381739897178,39.48746075964176,489.23363701992696,1.6131048792100247,1.252738,15.914447,4.0844345,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 132363027978672000,132363027978672000,36.86732543756023,30.977551194076053,24.43309203194835,82.49528373667307,-73.6380682602595,1.3322524,11.433685,2.4074955,3.2277896,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 136877485283857664,136877485283857664,44.763011372433,33.42799457199097,23.516822123089657,-18.918990367170533,-39.689934922663404,1.443579,13.283775,2.6082983,5.755749,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3191.8582,4.4642,-0.4569,42.587,0.0601,0.0385,0.0247
Gaia DR3 144387390220875392,144387390220875392,68.02110340714651,21.158540883210147,29.41298439231821,67.34433671606475,-125.3287644774972,1.1361194,16.130373,3.8130836,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 144786581659795456,144786581659795456,69.05681307140684,21.5359872620105,28.451858443655738,8.559949263093305,-48.596779415271705,2.0362995,16.842274,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 144835750445462784,144835750445462784,69.72383340096926,21.797694110831706,22.45317956990316,189.1694718787047,-214.2718513757329,2.1538785,12.890811,2.6274185,7.2209263,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 145293181643038208,145293181643038208,66.58045411387285,21.468743547714656,20.73851328551254,105.14685435985737,-40.66028703373777,1.1262136,15.070739,3.0800104,30.095413,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3072.4136,4.9924,0.0395,48.0042,4.0E-4,2.0E-4,2.0E-4
Gaia DR3 145727729255780736,145727729255780736,66.57745017375387,22.813375430212513,21.748573788189415,107.9496006092343,-46.1191144632254,2.5510583,4.228601,0.40032077,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 147872945158301184,147872945158301184,67.88442990297246,24.74810497994556,24.101154714991157,44.89519046826367,-91.20149717677717,0.9886598,15.403056,3.1625443,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3055.8145,5.0977,-0.3044,41.3256,4.0E-4,3.0E-4,2.0E-4
